path,extension,size_bytes,domain,classification
"./.claude/worktrees/compassionate-haibt-e273c7/docs/db-core-tables.sql",sql,1565,other,database
"./.claude/worktrees/compassionate-haibt-e273c7/docs/DESIGN_SYSTEM.md",md,5813,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/EBDESIGN_ALIGNMENT.md",md,7638,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/enhancement_mapping_economic_layer.md",md,4047,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/ENTERPRISE_AI_ARCHITECTURE.md",md,11789,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/ENTERPRISE_AI_COMPLETE_SUMMARY.md",md,12062,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/ENTERPRISE_CONTROL_LAYER.md",md,7176,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/ENTERPRISE_UPGRADE_SUMMARY.md",md,12308,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/HTML_CATALOG.md",md,4486,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/infra/INFRA_CI_CHECKLIST.md",md,3627,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/infra/TERRAFORM_CI.md",md,787,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/lint/eslint_report.json",json,114,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/lint/eslint_report_after.json",json,114,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/master-module-catalogue.md",md,5173,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/MIGRATION_CHAIN_VERIFIED.md",md,8269,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/MISSING_BUSINESS_LOGIC_EXTRACTION.md",md,11841,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/ml/ML_LIFECYCLE_AND_MONITORING.md",md,2301,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/MULTIROLE_AUDIT.md",md,11207,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/openapi-stubs-farmers.yaml",yaml,1575,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/openapi-stubs-marketplace.yaml",yaml,1439,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/OPEN_ITEMS.md",md,11063,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/00_MASTER_INDEX.json",json,174830,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/00_MASTER_INDEX.md",md,90690,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/01_MODULE_INVENTORY.md",md,7220,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/02_API_REGISTRY.md",md,20929,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/03_DATABASE_REGISTRY.md",md,47379,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/04_AI_REGISTRY.md",md,3183,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/05_GAP_REGISTER.md",md,2458,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/06_DUPLICATION_REPORT.md",md,3525,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/07_TECHNICAL_DEBT.md",md,880,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/08_DEPENDENCY_GRAPH.md",md,1297,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/09_TRACEABILITY_MATRIX.md",md,2986,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/10_READINESS_DASHBOARD.md",md,1557,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/11_MODULE_AUDIT.md",md,16835,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/12_ERP_COVERAGE.md",md,3611,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/13_NERVOUS_SYSTEM.md",md,3410,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/14_AI_APPLICATION_MAP.md",md,6808,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/15_SYSTEM_WIREFRAME.md",md,5168,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/16_MODULE_BOUNDARIES.md",md,28649,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/17_BOUNDARY_VIOLATIONS.md",md,3922,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/18_MODULE_COMPLETENESS.md",md,7347,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/19_FRONTEND_WIREFRAME.md",md,4378,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/19_HIDDEN_MODULES.json",json,118869,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/19_HIDDEN_MODULES.md",md,31616,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/20_FRONTEND_BOUNDARIES.md",md,5862,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/21_API_CONTRACT_DRIFT.md",md,2738,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/22_MASTER_INDEX.json",json,92169,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/22_MASTER_INDEX.md",md,37383,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/README.md",md,3902,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/registry/SOURCE_CATALOGUE.json",json,34511,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/docs/routes/ROUTE_MAP.md",md,1974,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/traceability-top-20.csv",csv,1632,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/docs/V43_UX_IMPROVEMENTS_EXTRACTION.md",md,12879,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/V44_ADDITIONAL_FEATURES_EXTRACTION.md",md,14939,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/VENDOR_BACKOFFICE_IMPLEMENTATION.md",md,9889,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/wireframes/DESKTOP_WIREFRAME.md",md,547,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/wireframes/economic_layer_wireframes.md",md,2752,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/wireframes/MOBILE_WIREFRAME.md",md,572,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/wireframes/WEB_WIREFRAME.md",md,851,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/docs/wireframes-top-20-README.md",md,417,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Solution_Architecture.md",md,27070,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_10_National_Platform_Assessment.md",md,17136,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_11A_Engineering_Microservices_Architecture.md",md,34887,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_11B_API_Specifications.md",md,66182,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_11C_AI_Engine_Architecture.md",md,56058,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_11D_Phase1_Implementation_Plan.md",md,24096,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_11E_Integration_with_Existing_Modules.md",md,35266,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_11_AI_Engineering_Digital_Twin_Platform.md",md,44198,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_12A_Circular_Industrial_Asset_Exchange.md",md,40550,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_12B_Integration_Shared_Infrastructure_Engineering_OS.md",md,28393,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_12_Shared_Infrastructure_Cloud_Architecture.md",md,37387,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_13A_Integration_Rural_Life_OS_Existing_Modules.md",md,25283,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_13_Rural_Economic_Operating_System.md",md,39599,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_14A_Rural_Logistics_Exchange.md",md,19398,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_14B_Rural_Mobility_Network.md",md,24457,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_14C_Integration_RPIP_RLX_RMN_Rural_Life_OS.md",md,26982,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_14_Rural_Procurement_Intelligence_Platform.md",md,30498,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_15A_Integration_AREX_Rural_Life_OS.md",md,24466,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_15_Renewable_Energy_Exchange.md",md,34221,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_1_Platform_Architecture.md",md,22845,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_2_Module_Analysis.md",md,44676,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_3_Infrastructure_Mapping.md",md,28330,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_4_Database_Architecture.md",md,66106,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_4_Farmer_Journey.md",md,28308,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_5_API_Specification.md",md,58751,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_5_Government_Scheme_Mapping.md",md,27887,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_6_FOLU_Mapping.md",md,21030,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_7_Logistics_Optimization.md",md,21043,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_8_Northeast_Organic_Economy.md",md,17460,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/DOCUMENTATION/Volume_9_Gap_Analysis.md",md,27357,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EARLIER_SPECIFICATION_SET_STATUS.md",md,4296,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EBDESIGN.code-workspace",code-workspace,67,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/ENGINEERING_ENHANCEMENT_COMPLETION_REPORT.md",md,16809,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/ENGINEERING_ENHANCEMENT_PLAN.md",md,25471,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/ENTERPRISE_FORM_MANAGEMENT_PLATFORM_SPECIFICATION.md",md,667944,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_CAP_IMPLEMENTATION_BACKLOG.md",md,4013,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/evga_cap_map.csv",csv,127993,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/evga_cap_mapping.md",md,2783,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_FINAL_Deliverables.md",md,29545,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md",md,31859,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE13_Enhanced_Evidence_Verification.md",md,27488,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE13_Enhanced_Evidence_Verification.pdf",pdf,801545,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE13_REVERIFIED_2026-08-03.md",md,9586,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE14_Enhanced_Heat_Maps.md",md,24986,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE1_Repository_Inventory.md",md,19641,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE2_Documentation_Discovery.md",md,4078,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE3_Master_Capability_Repository.md",md,44709,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE4_Evidence_Based_Verification.md",md,52620,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE5_Problem_Detection.md",md,30217,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE6_Heat_Maps.md",md,20612,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE7_Traceability_Matrix.md",md,20077,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE8_AI_Verification.md",md,24442,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/EVGA_PHASE9_Production_Readiness.md",md,20831,root-md,documentation
"./.claude/worktrees/compassionate-haibt-e273c7/fix_markdown.py",py,2967,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/.eslintrc.json",json,671,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/index.html",html,2550,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/package-lock.json",json,345088,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/package.json",json,2235,other,config
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/public/icons/icon-192.png",png,769,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/public/icons/icon-512.png",png,2396,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/public/icons/icon-maskable-512.png",png,2194,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/public/manifest.webmanifest",webmanifest,1308,other,other
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/public/sw.js",js,6236,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/App.jsx",jsx,37709,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/Accessibility/AccessibilityProvider.jsx",jsx,4917,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/ArVr/ExperienceViewer.jsx",jsx,8617,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/BlockchainTraceability/TraceabilityViewer.jsx",jsx,8700,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/BottomNav.jsx",jsx,608,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/common/DataPrimitives.jsx",jsx,13347,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/ConsumerHealth/HealthDashboard.jsx",jsx,7201,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/ConversationalAI/ChatInterface.jsx",jsx,8495,other,code
"./.claude/worktrees/compassionate-haibt-e273c7/frontend/src/components/FarmerPortal/LandRecords.jsx",jsx,11787,other,code
