"File","Pattern","Occurrences"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\marketAccessService.js","(?i)\brouter\.","6"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\marketAccessService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\marketIntelligenceService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\marketIntelligenceService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\marketIntelligenceService.js","(?i)\brouter\.","6"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\marketIntelligenceService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\merchandisingService.js","(?i)\brouter\.","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\merchandisingService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\millCircuitService.js","(?i)\brouter\.","6"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\millCircuitService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","6"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\mobilityRidesService.js","(?i)\brouter\.","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\mobilityRidesService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\mobilityRidesService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\mobilityRidesService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\moduleCatalogService.js","(?i)\brouter\.","4"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\moduleCatalogService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","4"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\multilingualService.js","(?i)\brouter\.","12"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\multilingualService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","12"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\neProductIntelligenceService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","6"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\neProductIntelligenceService.js","(?i)\brouter\.","6"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\nutritionIntelligenceService.js","(?i)\brouter\.","15"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\nutritionIntelligenceService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","15"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\offlinePaymentService.js","(?i)\brouter\.","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\offlinePaymentService.js","(?i)/api/","9"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\offlinePaymentService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\offlineSyncService.js","(?i)/api/","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\offlineSyncService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\offlineSyncService.js","(?i)\brouter\.","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\omnichannelAIService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","15"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\omnichannelAIService.js","(?i)\brouter\.","15"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\orderService.js","(?i)\brouter\.","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\orderService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","12"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\orderService.js","(?i)\bapp\.","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\organicTraceabilityService.js","(?i)\brouter\.","13"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\organicTraceabilityService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","13"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\predictiveAnalyticsService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","9"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\predictiveAnalyticsService.js","(?i)\brouter\.","9"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\preSeasonOrderService.js","(?i)/api/","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\preSeasonOrderService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\preSeasonOrderService.js","(?i)\bapp\.","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\procurementSubscriptionService.js","(?i)\brouter\.","9"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\procurementSubscriptionService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\procurementSubscriptionService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\procurementSubscriptionService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\productService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","11"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\productService.js","(?i)\brouter\.","11"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\recipeIntelligenceService.js","(?i)\brouter\.","17"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\recipeIntelligenceService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","17"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\renewableEnergyService.js","(?i)\brouter\.","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\renewableEnergyService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\renewableEnergyService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\renewableEnergyService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralEnterpriseService.js","(?i)\brouter\.","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralEnterpriseService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralEnterpriseService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralEnterpriseService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","9"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralFinanceService.js","(?i)\brouter\.","6"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralFinanceService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralFinanceService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\ruralFinanceService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\sharedInfraService.js","(?i)\bapp\.","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\sharedInfraService.js","(?i)/api/","9"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\sharedInfraService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\sharedInfrastructureService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\sharedInfrastructureService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\sharedInfrastructureService.js","(?i)\brouter\.","11"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\sharedInfrastructureService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","12"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\shelfLifeService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","16"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\shelfLifeService.js","(?i)\brouter\.","16"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\smsAuthService.js","(?i)\brouter\.","5"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\smsAuthService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","5"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\smsAuthService.js","(?i)/api/","5"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\soilTestingService.js","(?i)\bapp\.","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\soilTestingService.js","(?i)/api/","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\soilTestingService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\subsidyService.js","(?i)\bapp\.","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\subsidyService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\subsidyService.js","(?i)/api/","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\v42IntelligenceService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","11"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\v42IntelligenceService.js","(?i)\brouter\.","11"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\valueCommerceService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\valueCommerceService.js","(?i)\brouter\.","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\villageProfileService.js","(?i)\brouter\.","7"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\villageProfileService.js","(?i)/api/","2"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\villageProfileService.js","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\villageProfileService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","8"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\voiceAIService.js","(?i)\brouter\.","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\voiceAIService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","10"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\whatsappService.js","(?i)\brouter\.","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\whatsappService.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\whatsappService.js","(?i)(app|router)\.(get|post|put|patch|delete|use)\s*\(","1"
".claude\worktrees\enterprise-audit\backend\src\services\legacy\wikipediaService.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\backend\src\tests\arVrService.test.js","(?i)/api/","23"
".claude\worktrees\enterprise-audit\backend\src\tests\blockchainTraceabilityService.test.js","(?i)/api/","25"
".claude\worktrees\enterprise-audit\backend\src\tests\consumerHealthService.test.js","(?i)/api/","30"
".claude\worktrees\enterprise-audit\backend\src\tests\conversationalAIService.test.js","(?i)/api/","25"
".claude\worktrees\enterprise-audit\backend\src\tests\farmerPortal.test.js","(?i)/api/","10"
".claude\worktrees\enterprise-audit\backend\src\tests\foodIntelligenceService.test.js","(?i)/api/","23"
".claude\worktrees\enterprise-audit\backend\src\tests\giIntelligenceService.test.js","(?i)/api/","25"
".claude\worktrees\enterprise-audit\backend\src\tests\insurance.test.js","(?i)/api/","9"
".claude\worktrees\enterprise-audit\backend\src\tests\iotIntegrationService.test.js","(?i)/api/","25"
".claude\worktrees\enterprise-audit\backend\src\tests\knowledgeGraphService.test.js","(?i)/api/","17"
".claude\worktrees\enterprise-audit\backend\src\tests\laboratoryERPService.test.js","(?i)/api/","26"
".claude\worktrees\enterprise-audit\backend\src\tests\marketplace.test.js","(?i)/api/","12"
".claude\worktrees\enterprise-audit\backend\src\tests\multilingualService.test.js","(?i)/api/","23"
".claude\worktrees\enterprise-audit\backend\src\tests\nutritionIntelligenceService.test.js","(?i)/api/","24"
".claude\worktrees\enterprise-audit\backend\src\tests\organicTraceabilityService.test.js","(?i)/api/","23"
".claude\worktrees\enterprise-audit\backend\src\tests\predictiveAnalyticsService.test.js","(?i)/api/","21"
".claude\worktrees\enterprise-audit\backend\src\tests\valueCommerceService.test.js","(?i)/api/","19"
".claude\worktrees\enterprise-audit\backend\src\tests\voiceAIService.test.js","(?i)/api/","23"
".claude\worktrees\enterprise-audit\backend\tmp_test_marketplace.js","(?i)/api/","3"
".claude\worktrees\enterprise-audit\frontend\android\app\src\androidTest\java\com\getcapacitor\myapp\ExampleInstrumentedTest.java","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\frontend\public\sw.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\scripts\link-audit.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\common\ModuleOperationPanel.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\Enterprise\EnterpriseDashboard.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\Enterprise\FinancialDashboard.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\Enterprise\ProjectManagement.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\Enterprise\RiskManagement.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\Enterprise\SupplyChainDashboard.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\Header.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\components\Layout.jsx","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\frontend\src\components\MFA\MFASetup.jsx","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\frontend\src\components\NotificationBell.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\config\env.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\config\routes.js","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\main.jsx","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M006\M006Page.jsx","(?i)/api/","2"
".claude\worktrees\enterprise-audit\frontend\src\modules\M008\M008Page.jsx","(?i)\bapp\.","2"
".claude\worktrees\enterprise-audit\frontend\src\modules\M011\M011Page.jsx","(?i)/api/","2"
".claude\worktrees\enterprise-audit\frontend\src\modules\M012\M012Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M013\M013Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M015\M015Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M017\M017Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M022\M022Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M023\M023Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M024\M024Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M025\M025Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M026\M026Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M027\M027Page.jsx","(?i)\bapp\.","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M028\M028Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M029\M029Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M030\M030Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M031\M031Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M032\M032Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M033\M033Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M036\M036Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M040\M040Page.jsx","(?i)/api/","1"
".claude\worktrees\enterprise-audit\frontend\src\modules\M042\M042Page.jsx","(?i)/api/","1"
