"SourceLine","Method","Path","SourceText","Extraction"
"448","POST","/admin/manage","manageAdmin: (data) => api.post('/admin/manage', data),","DIRECT_SAME_LINE"
"449","GET","/admin/recent-audit","getRecentAudit: (limit) => api.get('/admin/recent-audit', { params: { limit } }),","DIRECT_SAME_LINE"
"453","GET","/system","getSystemData: () => api.get('/system'),","DIRECT_SAME_LINE"
"454","POST","/system/manage","manageSystem: (data) => api.post('/system/manage', data),","DIRECT_SAME_LINE"
"455","GET","/system/health","getHealth: () => api.get('/system/health'),","DIRECT_SAME_LINE"
"459","POST","/search","search: (query) => api.post('/search', query),","DIRECT_SAME_LINE"
"460","GET","/search/${id}","getSearchResults: (id) => api.get(`/search/${id}`),","DIRECT_SAME_LINE"
"464","GET","/animal-health","getAnimalHealth: () => api.get('/animal-health'),","DIRECT_SAME_LINE"
"465","POST","/animal-health/manage","manageAnimalHealth: (data) => api.post('/animal-health/manage', data),","DIRECT_SAME_LINE"
"466","GET","/animal-health/examinations","listExaminations: (params) => api.get('/animal-health/examinations', { params }),","DIRECT_SAME_LINE"
"467","POST","/animal-health/examination","createExamination: (data) => api.post('/animal-health/examination', data),","DIRECT_SAME_LINE"
"468","PUT","/animal-health/examination/${id}","updateExamination: (id, data) => api.put(`/animal-health/examination/${id}`, data),","DIRECT_SAME_LINE"
"469","DELETE","/animal-health/examination/${id}","deleteExamination: (id) => api.delete(`/animal-health/examination/${id}`),","DIRECT_SAME_LINE"
"470","GET","/animal-health/treatments","listTreatments: (params) => api.get('/animal-health/treatments', { params }),","DIRECT_SAME_LINE"
"471","POST","/animal-health/treatment","createTreatment: (data) => api.post('/animal-health/treatment', data),","DIRECT_SAME_LINE"
"472","PUT","/animal-health/treatment/${id}","updateTreatment: (id, data) => api.put(`/animal-health/treatment/${id}`, data),","DIRECT_SAME_LINE"
"473","DELETE","/animal-health/treatment/${id}","deleteTreatment: (id) => api.delete(`/animal-health/treatment/${id}`),","DIRECT_SAME_LINE"
"474","GET","/animal-health/outbreaks","listDiseaseOutbreaks: (params) => api.get('/animal-health/outbreaks', { params }),","DIRECT_SAME_LINE"
"475","POST","/animal-health/outbreak","createOutbreak: (data) => api.post('/animal-health/outbreak', data),","DIRECT_SAME_LINE"
"476","PUT","/animal-health/outbreak/${id}","updateOutbreak: (id, data) => api.put(`/animal-health/outbreak/${id}`, data),","DIRECT_SAME_LINE"
"477","DELETE","/animal-health/outbreak/${id}","deleteOutbreak: (id) => api.delete(`/animal-health/outbreak/${id}`),","DIRECT_SAME_LINE"
"478","GET","/animal-health/outbreaks/active","getActiveOutbreaks: () => api.get('/animal-health/outbreaks/active'),","DIRECT_SAME_LINE"
"479","GET","/animal-health/quarantines","listQuarantineRecords: (params) => api.get('/animal-health/quarantines', { params }),","DIRECT_SAME_LINE"
"480","POST","/animal-health/quarantine","createQuarantine: (data) => api.post('/animal-health/quarantine', data),","DIRECT_SAME_LINE"
"481","PUT","/animal-health/quarantine/${id}","updateQuarantine: (id, data) => api.put(`/animal-health/quarantine/${id}`, data),","DIRECT_SAME_LINE"
"482","DELETE","/animal-health/quarantine/${id}","deleteQuarantine: (id) => api.delete(`/animal-health/quarantine/${id}`),","DIRECT_SAME_LINE"
"483","GET","/animal-health/quarantines/active","getActiveQuarantines: () => api.get('/animal-health/quarantines/active'),","DIRECT_SAME_LINE"
"484","GET","/animal-health/overview","getHealthOverview: () => api.get('/animal-health/overview'),","DIRECT_SAME_LINE"
"488","GET","/asset-accounting","getAssetAccounting: () => api.get('/asset-accounting'),","DIRECT_SAME_LINE"
"489","POST","/asset-accounting/manage","manageAssets: (data) => api.post('/asset-accounting/manage', data),","DIRECT_SAME_LINE"
"490","POST","/asset-accounting/asset","createAsset: (data) => api.post('/asset-accounting/asset', data),","DIRECT_SAME_LINE"
"491","GET","/asset-accounting/assets/${companyId}","getAssets: (companyId) => api.get(`/asset-accounting/assets/${companyId}`),","DIRECT_SAME_LINE"
"492","GET","/asset-accounting/asset/${assetId}","getAsset: (assetId) => api.get(`/asset-accounting/asset/${assetId}`),","DIRECT_SAME_LINE"
"493","POST","/asset-accounting/asset/${assetId}/depreciation-schedule","generateDepreciationSchedule: (assetId) => api.post(`/asset-accounting/asset/${assetId}/depreciation-schedule`),","DIRECT_SAME_LINE"
"494","GET","/asset-accounting/asset/${assetId}/depreciation-schedule","getDepreciationSchedule: (assetId) => api.get(`/asset-accounting/asset/${assetId}/depreciation-schedule`),","DIRECT_SAME_LINE"
"495","POST","/asset-accounting/asset/${assetId}/post-depreciation","postDepreciationPeriod: (assetId, periodDate) => api.post(`/asset-accounting/asset/${assetId}/post-depreciation`, { periodDate }),","DIRECT_SAME_LINE"
"496","POST","/asset-accounting/company/${companyId}/run-depreciation","runDepreciationForPeriod: (companyId, asOfDate) => api.post(`/asset-accounting/company/${companyId}/run-depreciation`, { asOfDate }),","DIRECT_SAME_LINE"
"497","POST","/asset-accounting/asset/${assetId}/dispose","disposeAsset: (assetId, data) => api.post(`/asset-accounting/asset/${assetId}/dispose`, data),","DIRECT_SAME_LINE"
"498","GET","/asset-accounting/company/${companyId}/register-summary","getAssetRegisterSummary: (companyId) => api.get(`/asset-accounting/company/${companyId}/register-summary`),","DIRECT_SAME_LINE"
"502","GET","/company","getCompanies: () => api.get('/company'),","DIRECT_SAME_LINE"
"503","GET","/company/${id}","getCompany: (id) => api.get(`/company/${id}`),","DIRECT_SAME_LINE"
"504","GET","/companies","listCompanies: () => api.get('/companies'),","DIRECT_SAME_LINE"
"505","GET","/company/${companyId}/fiscal-years","getFiscalYears: (companyId) => api.get(`/company/${companyId}/fiscal-years`),","DIRECT_SAME_LINE"
"506","GET","/company/${companyId}/chart-of-accounts","getChartOfAccounts: (companyId) => api.get(`/company/${companyId}/chart-of-accounts`),","DIRECT_SAME_LINE"
"510","GET","/authorization","getAuthorizations: () => api.get('/authorization'),","DIRECT_SAME_LINE"
"511","POST","/authorization/check","checkAuthorization: (data) => api.post('/authorization/check', data),","DIRECT_SAME_LINE"
"512","GET","/authorization/roles","getRoles: () => api.get('/authorization/roles'),","DIRECT_SAME_LINE"
"513","GET","/authorization/users","getUsers: () => api.get('/authorization/users'),","DIRECT_SAME_LINE"
"517","GET","/ecommerce/business-sales","getBusinessSales: () => api.get('/ecommerce/business-sales'),","DIRECT_SAME_LINE"
"518","POST","/ecommerce/business-sales/analyze","analyzeSales: (data) => api.post('/ecommerce/business-sales/analyze', data),","DIRECT_SAME_LINE"
"519","POST","/ecommerce-business-sales/bulk-order","createBulkOrder: (data) => api.post('/ecommerce-business-sales/bulk-order', data),","DIRECT_SAME_LINE"
"520","POST","/ecommerce-business-sales/contract-farming","createContractFarming: (data) => api.post('/ecommerce-business-sales/contract-farming', data),","DIRECT_SAME_LINE"
"521","POST","/ecommerce-business-sales/quotation/${quotationId}/accept","acceptQuotation: (quotationId) => api.post(`/ecommerce-business-sales/quotation/${quotationId}/accept`),","DIRECT_SAME_LINE"
"522","GET","/ecommerce-business-sales/b2b-conversion-metrics","getB2BConversionMetrics: (periodDays) => api.get('/ecommerce-business-sales/b2b-conversion-metrics', { params: { periodDays } }),","DIRECT_SAME_LINE"
"523","GET","/ecommerce-business-sales/sales-analytics","getSalesAnalytics: (params) => api.get('/ecommerce-business-sales/sales-analytics', { params }),","DIRECT_SAME_LINE"
"527","GET","/wallet","getWalletBalance: () => api.get('/wallet'),","DIRECT_SAME_LINE"
"528","POST","/wallet/payment","makePayment: (data) => api.post('/wallet/payment', data),","DIRECT_SAME_LINE"
"529","GET","/wallet","getWallet: () => api.get('/wallet'),","DIRECT_SAME_LINE"
"530","POST","/wallet/deposit","deposit: (data) => api.post('/wallet/deposit', data),","DIRECT_SAME_LINE"
"531","POST","/wallet/withdraw","withdraw: (data) => api.post('/wallet/withdraw', data),","DIRECT_SAME_LINE"
"532","POST","/wallet/transfer","transfer: (data) => api.post('/wallet/transfer', data),","DIRECT_SAME_LINE"
"533","GET","/wallet/transactions","getTransactions: (params) => api.get('/wallet/transactions', { params }),","DIRECT_SAME_LINE"
"537","GET","/finman","getFinmanData: () => api.get('/finman'),","DIRECT_SAME_LINE"
"538","POST","/finman/manage","manageFinman: (data) => api.post('/finman/manage', data),","DIRECT_SAME_LINE"
"542","GET","/banker","getBankerData: () => api.get('/banker'),","DIRECT_SAME_LINE"
"543","POST","/banker/manage","manageBanker: (data) => api.post('/banker/manage', data),","DIRECT_SAME_LINE"
"547","GET","/biological-control","getBiologicalControl: () => api.get('/biological-control'),","DIRECT_SAME_LINE"
"548","POST","/biological-control/apply","applyBiologicalControl: (data) => api.post('/biological-control/apply', data),","DIRECT_SAME_LINE"
"552","GET","/beekeeping","getBeekeeping: () => api.get('/beekeeping'),","DIRECT_SAME_LINE"
"553","POST","/beekeeping/manage","manageBees: (data) => api.post('/beekeeping/manage', data),","DIRECT_SAME_LINE"
"557","GET","/aquatic-farming","getAquaticFarming: () => api.get('/aquatic-farming'),","DIRECT_SAME_LINE"
"558","POST","/aquatic-farming/manage","manageAquatic: (data) => api.post('/aquatic-farming/manage', data),","DIRECT_SAME_LINE"
"562","GET","/subscriptions","getSubscriptions: () => api.get('/subscriptions'),","DIRECT_SAME_LINE"
"563","POST","/subscriptions","createSubscription: (data) => api.post('/subscriptions', data),","DIRECT_SAME_LINE"
"567","GET","/loans","getLoans: () => api.get('/loans'),","DIRECT_SAME_LINE"
"568","POST","/loans","applyForLoan: (data) => api.post('/loans', data),","DIRECT_SAME_LINE"
"572","GET","/insurance/policies","getPolicies: (filters, pagination) => api.get('/insurance/policies', { params: { ...filters, ...pagination } }),","DIRECT_SAME_LINE"
"573","POST","/insurance/policies","createPolicy: (data) => api.post('/insurance/policies', data),","DIRECT_SAME_LINE"
"574","POST","/insurance/claim","submitClaim: (data) => api.post('/insurance/claim', data),","DIRECT_SAME_LINE"
"575","GET","/insurance/claims","getClaims: (filters, pagination) => api.get('/insurance/claims', { params: { ...filters, ...pagination } }),","DIRECT_SAME_LINE"
"576","GET","/insurance/products","getInsuranceProducts: () => api.get('/insurance/products'),","DIRECT_SAME_LINE"
"580","GET","/logistics-ai/shipments","getShipments: (filters, pagination) => api.get('/logistics-ai/shipments', { params: { ...filters, ...pagination } }),","DIRECT_SAME_LINE"
"581","POST","/logistics/shipments","createShipment: (data) => api.post('/logistics/shipments', data),","DIRECT_SAME_LINE"
"585","GET","/lab/tests","getTests: () => api.get('/lab/tests'),","DIRECT_SAME_LINE"
"586","POST","/lab/tests","createTest: (data) => api.post('/lab/tests', data),","DIRECT_SAME_LINE"
"590","GET","/certifications","getCertifications: () => api.get('/certifications'),","DIRECT_SAME_LINE"
"591","POST","/certifications","applyForCertification: (data) => api.post('/certifications', data),","DIRECT_SAME_LINE"
"595","GET","/support/tickets","getTickets: () => api.get('/support/tickets'),","DIRECT_SAME_LINE"
"596","POST","/support/tickets","createTicket: (data) => api.post('/support/tickets', data),","DIRECT_SAME_LINE"
"600","POST","/feedback","submitFeedback: (data) => api.post('/feedback', data),","DIRECT_SAME_LINE"
"601","GET","/feedback","getFeedback: () => api.get('/feedback'),","DIRECT_SAME_LINE"
"605","GET","/resources","getResources: () => api.get('/resources'),","DIRECT_SAME_LINE"
"606","GET","/resources/${id}","getResource: (id) => api.get(`/resources/${id}`),","DIRECT_SAME_LINE"
"610","GET","/training/modules","getTrainingModules: () => api.get('/training/modules'),","DIRECT_SAME_LINE"
"611","GET","/training/progress","getProgress: () => api.get('/training/progress'),","DIRECT_SAME_LINE"
"615","GET","/schemes","getSchemes: () => api.get('/schemes'),","DIRECT_SAME_LINE"
"616","POST","/schemes/${id}/apply","applyForScheme: (id, data) => api.post(`/schemes/${id}/apply`, data),","DIRECT_SAME_LINE"
"620","GET","/compliance/status","getComplianceStatus: () => api.get('/compliance/status'),","DIRECT_SAME_LINE"
"621","POST","/compliance/reports","submitReport: (data) => api.post('/compliance/reports', data),","DIRECT_SAME_LINE"
"622","GET","/compliance/tds-summary","tdsSummary: (params) => api.get('/compliance/tds-summary', { params }),","DIRECT_SAME_LINE"
"623","GET","/compliance/tds-rates","tdsRates: () => api.get('/compliance/tds-rates'),","DIRECT_SAME_LINE"
"624","GET","/compliance/rcm-outstanding","rcmOutstanding: (period) => api.get('/compliance/rcm-outstanding', { params: { period } }),","DIRECT_SAME_LINE"
"628","GET","/audit/logs","getAuditLogs: () => api.get('/audit/logs'),","DIRECT_SAME_LINE"
"629","POST","/audit/logs","createAuditEntry: (data) => api.post('/audit/logs', data),","DIRECT_SAME_LINE"
"633","GET","/enterprises","getEnterprises: () => api.get('/enterprises'),","DIRECT_SAME_LINE"
"634","GET","/enterprises/${id}","getEnterprise: (id) => api.get(`/enterprises/${id}`),","DIRECT_SAME_LINE"
"638","GET","/integrations","getIntegrations: () => api.get('/integrations'),","DIRECT_SAME_LINE"
"639","PUT","/integrations/${id}","configureIntegration: (id, data) => api.put(`/integrations/${id}`, data),","DIRECT_SAME_LINE"
"643","GET","/procurements","getProcurements: () => api.get('/procurements'),","DIRECT_SAME_LINE"
"644","POST","/procurements","createProcurement: (data) => api.post('/procurements', data),","DIRECT_SAME_LINE"
"648","GET","/vendors","getVendors: () => api.get('/vendors'),","DIRECT_SAME_LINE"
"649","GET","/vendors/${id}","getVendor: (id) => api.get(`/vendors/${id}`),","DIRECT_SAME_LINE"
"653","GET","/inventory","getInventory: () => api.get('/inventory'),","DIRECT_SAME_LINE"
"654","PUT","/inventory/${id}","updateInventory: (id, data) => api.put(`/inventory/${id}`, data),","DIRECT_SAME_LINE"
"658","GET","/warehouses","getWarehouses: () => api.get('/warehouses'),","DIRECT_SAME_LINE"
"659","GET","/warehouses/${id}/stock","getWarehouseStock: (id) => api.get(`/warehouses/${id}/stock`),","DIRECT_SAME_LINE"
"663","GET","/machinery","getMachinery: () => api.get('/machinery'),","DIRECT_SAME_LINE"
"664","GET","/machinery/${id}/maintenance","getMaintenance: (id) => api.get(`/machinery/${id}/maintenance`),","DIRECT_SAME_LINE"
"668","GET","/livestock","getLivestock: () => api.get('/livestock'),","DIRECT_SAME_LINE"
"669","GET","/livestock/${id}/health","getHealthRecords: (id) => api.get(`/livestock/${id}/health`),","DIRECT_SAME_LINE"
"673","GET","/soil","getSoilData: () => api.get('/soil'),","DIRECT_SAME_LINE"
"674","GET","/soil/tests","getSoilTests: () => api.get('/soil/tests'),","DIRECT_SAME_LINE"
"678","GET","/weather/current","getCurrentWeather: () => api.get('/weather/current'),","DIRECT_SAME_LINE"
"679","GET","/weather/forecast","getForecast: () => api.get('/weather/forecast'),","DIRECT_SAME_LINE"
"680","GET","/weather/coverage","coverage: () => api.get('/weather/coverage'),","DIRECT_SAME_LINE"
"681","GET","/weather/forecast-accuracy","forecastAccuracy: () => api.get('/weather/forecast-accuracy'),","DIRECT_SAME_LINE"
"682","GET","/weather/advisory-triggers","advisoryTriggers: () => api.get('/weather/advisory-triggers'),","DIRECT_SAME_LINE"
"683","POST","/weather/for-arp","forArp: (data) => api.post('/weather/for-arp', data),","DIRECT_SAME_LINE"
"684","POST","/weather/dispatch-check","dispatchCheck: (data) => api.post('/weather/dispatch-check', data),","DIRECT_SAME_LINE"
"685","POST","/weather/pest-forecast","pestForecast: (data) => api.post('/weather/pest-forecast', data),","DIRECT_SAME_LINE"
"689","GET","/scheme-benefits","getBenefits: () => api.get('/scheme-benefits'),","DIRECT_SAME_LINE"
"690","GET","/scheme-benefits/${schemeId}/eligibility","checkEligibility: (schemeId) => api.get(`/scheme-benefits/${schemeId}/eligibility`),","DIRECT_SAME_LINE"
"694","GET","/projects","getProjects: () => api.get('/projects'),","DIRECT_SAME_LINE"
"695","GET","/projects/${id}","getProject: (id) => api.get(`/projects/${id}`),","DIRECT_SAME_LINE"
"699","GET","/tasks","getTasks: () => api.get('/tasks'),","DIRECT_SAME_LINE"
"700","POST","/tasks","createTask: (data) => api.post('/tasks', data),","DIRECT_SAME_LINE"
